User ID,Age,Gender,Fitness Level,Goals,Available Equipment,Workout Plan
4654,35,Other,Advanced,Endurance,Resistance Bands,Running
4655,39,Other,Advanced,Endurance,Treadmill,Running
4656,64,Female,Beginner,Endurance,Dumbbells,Walking
4657,58,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
4658,47,Male,Advanced,Muscle Gain,None,Advanced Strength Training
4659,50,Male,Intermediate,Endurance,None,Jogging
4660,35,Male,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4661,45,Male,Beginner,Weight Loss,Treadmill,Light Cardio
4662,50,Male,Beginner,Muscle Gain,None,Bodyweight Training
4663,44,Other,Intermediate,Endurance,Treadmill,Jogging
4664,64,Female,Beginner,Flexibility,Dumbbells,Basic Yoga
4665,30,Female,Advanced,Weight Loss,None,HIIT
4666,24,Male,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
4667,51,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
4668,23,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
4669,36,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4670,62,Female,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4671,21,Other,Advanced,Endurance,Resistance Bands,Running
4672,20,Other,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
4673,19,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
4674,26,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4675,32,Female,Beginner,Endurance,None,Walking
4676,62,Male,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
4677,22,Male,Intermediate,Flexibility,None,Intermediate Yoga
4678,24,Female,Intermediate,Endurance,None,Jogging
4679,36,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
4680,26,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4681,43,Other,Beginner,Endurance,Resistance Bands,Walking
4682,39,Other,Advanced,Endurance,Dumbbells,Running
4683,37,Male,Intermediate,Endurance,None,Jogging
4684,33,Male,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4685,21,Male,Advanced,Endurance,None,Running
4686,51,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
4687,43,Other,Advanced,Weight Loss,Treadmill,HIIT
4688,60,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4689,18,Female,Intermediate,Endurance,Treadmill,Jogging
4690,51,Male,Intermediate,Endurance,Treadmill,Jogging
4691,30,Male,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4692,58,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4693,50,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
4694,21,Other,Beginner,Endurance,Dumbbells,Walking
4695,60,Other,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4696,29,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4697,46,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4698,40,Other,Beginner,Flexibility,None,Basic Yoga
4699,47,Other,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
4700,19,Other,Advanced,Weight Loss,None,HIIT
4701,47,Other,Beginner,Endurance,Resistance Bands,Walking
4702,63,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
4703,63,Male,Beginner,Endurance,Treadmill,Walking
4704,30,Other,Intermediate,Endurance,None,Jogging
4705,45,Male,Beginner,Endurance,None,Walking
4706,59,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
4707,57,Other,Beginner,Flexibility,Resistance Bands,Basic Yoga
4708,33,Male,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4709,59,Other,Beginner,Endurance,Treadmill,Walking
4710,42,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4711,40,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
4712,51,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4713,61,Male,Beginner,Flexibility,Resistance Bands,Basic Yoga
4714,46,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4715,32,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4716,63,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
4717,35,Male,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
4718,26,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
4719,50,Other,Advanced,Flexibility,None,Advanced Yoga
4720,24,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4721,36,Other,Beginner,Endurance,None,Walking
4722,51,Other,Intermediate,Flexibility,None,Intermediate Yoga
4723,55,Female,Beginner,Flexibility,Treadmill,Basic Yoga
4724,20,Male,Beginner,Flexibility,Resistance Bands,Basic Yoga
4725,62,Female,Advanced,Muscle Gain,None,Advanced Strength Training
4726,43,Male,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
4727,60,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
4728,53,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
4729,61,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
4730,56,Female,Intermediate,Endurance,None,Jogging
4731,44,Female,Advanced,Endurance,Resistance Bands,Running
4732,20,Other,Beginner,Endurance,Treadmill,Walking
4733,55,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4734,52,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
4735,44,Male,Advanced,Weight Loss,Dumbbells,HIIT
4736,50,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4737,33,Other,Intermediate,Muscle Gain,None,Strength Training
4738,50,Other,Advanced,Weight Loss,Treadmill,HIIT
4739,33,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4740,36,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
4741,29,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
4742,47,Other,Intermediate,Endurance,None,Jogging
4743,48,Other,Beginner,Flexibility,Resistance Bands,Basic Yoga
4744,49,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
4745,58,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4746,54,Male,Beginner,Endurance,Dumbbells,Walking
4747,27,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4748,59,Male,Advanced,Endurance,Dumbbells,Running
4749,20,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4750,23,Female,Intermediate,Endurance,Dumbbells,Jogging
4751,58,Other,Intermediate,Weight Loss,None,Moderate Cardio
4752,34,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4753,44,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
4754,21,Female,Advanced,Weight Loss,None,HIIT
4755,29,Male,Advanced,Weight Loss,None,HIIT
4756,28,Other,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
4757,57,Male,Intermediate,Weight Loss,None,Moderate Cardio
4758,45,Female,Advanced,Muscle Gain,None,Advanced Strength Training
4759,38,Female,Beginner,Flexibility,None,Basic Yoga
4760,57,Male,Intermediate,Endurance,Resistance Bands,Jogging
4761,18,Male,Intermediate,Muscle Gain,None,Strength Training
4762,29,Male,Intermediate,Endurance,Treadmill,Jogging
4763,51,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4764,26,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4765,57,Other,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
4766,47,Other,Beginner,Weight Loss,Treadmill,Light Cardio
4767,31,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
4768,27,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4769,53,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
4770,53,Female,Intermediate,Weight Loss,None,Moderate Cardio
4771,51,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4772,57,Other,Advanced,Endurance,None,Running
4773,36,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4774,34,Female,Beginner,Weight Loss,None,Light Cardio
4775,47,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
4776,46,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
4777,48,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4778,28,Female,Beginner,Endurance,Resistance Bands,Walking
4779,32,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
4780,24,Other,Intermediate,Muscle Gain,None,Strength Training
4781,61,Male,Beginner,Endurance,Resistance Bands,Walking
4782,62,Male,Beginner,Endurance,None,Walking
4783,61,Other,Intermediate,Endurance,Dumbbells,Jogging
4784,46,Male,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
4785,29,Male,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
4786,38,Female,Beginner,Endurance,Treadmill,Walking
4787,40,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
4788,50,Other,Beginner,Flexibility,Resistance Bands,Basic Yoga
4789,33,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
4790,59,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4791,45,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
4792,64,Other,Beginner,Endurance,Dumbbells,Walking
4793,49,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
4794,35,Male,Advanced,Muscle Gain,None,Advanced Strength Training
4795,56,Female,Beginner,Muscle Gain,None,Bodyweight Training
4796,64,Male,Advanced,Endurance,Resistance Bands,Running
4797,60,Male,Beginner,Endurance,Resistance Bands,Walking
4798,40,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
4799,19,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4800,23,Female,Advanced,Endurance,Dumbbells,Running
4801,60,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
4802,37,Male,Beginner,Endurance,Resistance Bands,Walking
4803,19,Male,Advanced,Flexibility,None,Advanced Yoga
4804,28,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
4805,50,Other,Advanced,Endurance,Treadmill,Running
4806,50,Male,Intermediate,Endurance,None,Jogging
4807,24,Male,Intermediate,Endurance,Dumbbells,Jogging
4808,51,Other,Advanced,Weight Loss,Dumbbells,HIIT
4809,42,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
4810,28,Other,Advanced,Muscle Gain,None,Advanced Strength Training
4811,19,Other,Intermediate,Muscle Gain,None,Strength Training
4812,24,Other,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4813,40,Female,Intermediate,Endurance,None,Jogging
4814,57,Female,Beginner,Endurance,Dumbbells,Walking
4815,40,Male,Beginner,Weight Loss,Treadmill,Light Cardio
4816,40,Male,Beginner,Weight Loss,Treadmill,Light Cardio
4817,54,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
4818,50,Other,Intermediate,Weight Loss,None,Moderate Cardio
4819,36,Other,Intermediate,Endurance,Resistance Bands,Jogging
4820,39,Female,Beginner,Muscle Gain,None,Bodyweight Training
4821,60,Female,Beginner,Endurance,Resistance Bands,Walking
4822,58,Female,Beginner,Endurance,Resistance Bands,Walking
4823,51,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4824,18,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
4825,29,Female,Intermediate,Endurance,None,Jogging
4826,20,Other,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4827,51,Other,Beginner,Muscle Gain,Treadmill,Bodyweight Training
4828,47,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4829,32,Male,Intermediate,Weight Loss,None,Moderate Cardio
4830,30,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4831,49,Male,Advanced,Muscle Gain,None,Advanced Strength Training
4832,54,Other,Beginner,Endurance,Treadmill,Walking
4833,29,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4834,44,Male,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
4835,40,Female,Advanced,Endurance,Resistance Bands,Running
4836,54,Other,Advanced,Endurance,None,Running
4837,29,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
4838,19,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4839,62,Other,Beginner,Flexibility,Resistance Bands,Basic Yoga
4840,19,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4841,36,Other,Advanced,Weight Loss,Dumbbells,HIIT
4842,40,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4843,49,Female,Intermediate,Endurance,Resistance Bands,Jogging
4844,45,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4845,58,Female,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
4846,47,Female,Intermediate,Endurance,None,Jogging
4847,47,Male,Intermediate,Flexibility,None,Intermediate Yoga
4848,38,Female,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4849,64,Male,Advanced,Flexibility,None,Advanced Yoga
4850,64,Male,Advanced,Endurance,None,Running
4851,61,Male,Intermediate,Muscle Gain,None,Strength Training
4852,24,Male,Beginner,Weight Loss,None,Light Cardio
4853,60,Other,Advanced,Flexibility,None,Advanced Yoga
4854,61,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4855,19,Male,Intermediate,Endurance,Dumbbells,Jogging
4856,49,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4857,45,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
4858,53,Female,Beginner,Weight Loss,None,Light Cardio
4859,25,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4860,63,Female,Intermediate,Endurance,Dumbbells,Jogging
4861,47,Other,Intermediate,Endurance,Dumbbells,Jogging
4862,45,Male,Advanced,Weight Loss,None,HIIT
4863,19,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4864,32,Female,Intermediate,Weight Loss,None,Moderate Cardio
4865,41,Female,Intermediate,Endurance,Dumbbells,Jogging
4866,38,Other,Advanced,Weight Loss,Dumbbells,HIIT
4867,49,Other,Advanced,Endurance,Dumbbells,Running
4868,54,Female,Beginner,Weight Loss,None,Light Cardio
4869,44,Other,Advanced,Weight Loss,Dumbbells,HIIT
4870,25,Other,Beginner,Endurance,Dumbbells,Walking
4871,40,Other,Advanced,Endurance,Treadmill,Running
4872,30,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
4873,23,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
4874,62,Female,Beginner,Muscle Gain,None,Bodyweight Training
4875,58,Other,Advanced,Endurance,Resistance Bands,Running
4876,45,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
4877,54,Other,Beginner,Weight Loss,None,Light Cardio
4878,19,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
4879,58,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
4880,58,Other,Intermediate,Endurance,None,Jogging
4881,43,Male,Beginner,Endurance,Dumbbells,Walking
4882,22,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4883,37,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
4884,33,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
4885,23,Male,Beginner,Endurance,Resistance Bands,Walking
4886,59,Other,Beginner,Endurance,Dumbbells,Walking
4887,43,Other,Advanced,Flexibility,None,Advanced Yoga
4888,29,Male,Beginner,Endurance,Treadmill,Walking
4889,53,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
4890,52,Other,Beginner,Endurance,Treadmill,Walking
4891,62,Other,Advanced,Flexibility,None,Advanced Yoga
4892,19,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4893,56,Female,Intermediate,Endurance,Dumbbells,Jogging
4894,53,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
4895,33,Other,Advanced,Endurance,None,Running
4896,29,Male,Beginner,Weight Loss,None,Light Cardio
4897,31,Other,Beginner,Muscle Gain,Treadmill,Bodyweight Training
4898,48,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
4899,27,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
4900,29,Other,Beginner,Endurance,Resistance Bands,Walking
4901,60,Female,Advanced,Endurance,Treadmill,Running
4902,52,Other,Beginner,Flexibility,None,Basic Yoga
4903,56,Female,Beginner,Weight Loss,Treadmill,Light Cardio
4904,44,Other,Advanced,Muscle Gain,None,Advanced Strength Training
4905,18,Female,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4906,56,Female,Beginner,Muscle Gain,None,Bodyweight Training
4907,48,Other,Intermediate,Endurance,Treadmill,Jogging
4908,34,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
4909,34,Female,Advanced,Weight Loss,Resistance Bands,HIIT
4910,44,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4911,31,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4912,31,Other,Advanced,Muscle Gain,None,Advanced Strength Training
4913,41,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
4914,41,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
4915,42,Male,Advanced,Endurance,None,Running
4916,43,Female,Beginner,Flexibility,Treadmill,Basic Yoga
4917,62,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
4918,38,Other,Beginner,Flexibility,None,Basic Yoga
4919,27,Female,Beginner,Endurance,Resistance Bands,Walking
4920,61,Female,Advanced,Weight Loss,None,HIIT
4921,47,Other,Beginner,Weight Loss,None,Light Cardio
4922,19,Male,Beginner,Flexibility,Resistance Bands,Basic Yoga
4923,26,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
4924,62,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4925,39,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
4926,64,Male,Beginner,Muscle Gain,None,Bodyweight Training
4927,48,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4928,29,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4929,43,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4930,49,Male,Advanced,Weight Loss,Dumbbells,HIIT
4931,54,Female,Beginner,Flexibility,Resistance Bands,Basic Yoga
4932,62,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4933,44,Male,Intermediate,Muscle Gain,None,Strength Training
4934,51,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
4935,33,Other,Advanced,Endurance,Treadmill,Running
4936,29,Male,Beginner,Endurance,Resistance Bands,Walking
4937,45,Female,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4938,24,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
4939,64,Male,Beginner,Weight Loss,None,Light Cardio
4940,59,Other,Beginner,Weight Loss,None,Light Cardio
4941,54,Female,Intermediate,Endurance,Treadmill,Jogging
4942,33,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4943,19,Other,Beginner,Endurance,Dumbbells,Walking
4944,45,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
4945,60,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
4946,40,Female,Advanced,Weight Loss,Dumbbells,HIIT
4947,58,Female,Advanced,Endurance,Resistance Bands,Running
4948,54,Other,Beginner,Flexibility,None,Basic Yoga
4949,57,Male,Intermediate,Endurance,None,Jogging
4950,37,Other,Advanced,Weight Loss,Treadmill,HIIT
4951,48,Male,Beginner,Flexibility,None,Basic Yoga
4952,59,Female,Advanced,Weight Loss,Dumbbells,HIIT
4953,34,Female,Advanced,Endurance,None,Running
4954,51,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
4955,53,Other,Beginner,Flexibility,None,Basic Yoga
4956,55,Male,Beginner,Flexibility,Treadmill,Basic Yoga
4957,40,Female,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
4958,61,Other,Advanced,Weight Loss,None,HIIT
4959,54,Female,Advanced,Weight Loss,Dumbbells,HIIT
4960,54,Other,Advanced,Flexibility,Treadmill,Advanced Yoga
4961,43,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
4962,42,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
4963,19,Female,Beginner,Endurance,Resistance Bands,Walking
4964,61,Female,Advanced,Weight Loss,Treadmill,HIIT
